Biomedical Engineering
18431,INDS,111,007,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18432,INDS,111,008,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18433,INDS,111,009,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18434,INDS,111,010,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18435,INDS,111,011,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18436,INDS,111,012,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18437,INDS,111,013,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18438,INDS,111,014,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18439,INDS,111,015,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18440,INDS,111,016,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18441,INDS,111,017,Small Group Teaching,0.000,"Molecules to Global Health.",TBA,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
18085,INDS,112,001,Lecture,6.000,"Respiration.",,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,09/30-09/30,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,09/30-09/30,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,09/30-09/30,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,W,12:35 PM-01:25 PM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,W,01:35 PM-02:25 PM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,W,02:35 PM-03:25 PM,,,,,TBA,10/01-10/01,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,10/02-10/02,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,10/02-10/02,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,10/02-10/02,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,F,12:35 PM-01:25 PM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,F,01:35 PM-02:25 PM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,F,02:35 PM-03:25 PM,,,,,TBA,10/03-10/03,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,10/06-10/06,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,10/06-10/06,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,10/06-10/06,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,10/07-10/07,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,10/07-10/07,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,10/07-10/07,MCMED 504,Active
,,,,,,,W,08:35 AM-10:25 AM,,,,,TBA,10/08-10/08,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,10/08-10/08,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,10/09-10/09,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,10/09-10/09,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,10/09-10/09,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,10/10-10/10,MCMED 504,Active
,,,,,,,F,09:35 AM-11:25 AM,,,,,TBA,10/10-10/10,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,10/14-10/14,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,10/14-10/14,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,10/14-10/14,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,10/15-10/15,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,10/15-10/15,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,10/15-10/15,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,10/16-10/16,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,10/16-10/16,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,10/16-10/16,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,10/17-10/17,MCMED 504,Active
,,,,,,,F,09:35 AM-11:25 AM,,,,,TBA,10/17-10/17,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,10/20-10/20,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,10/20-10/20,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,10/20-10/20,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,10/21-10/21,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,10/22-10/22,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,10/22-10/22,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,10/22-10/22,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,10/23-10/23,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,10/24-10/24,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,10/24-10/24,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,10/24-10/24,MCMED 504,Active
,,,,,,,M,08:35 AM-09:55 AM,,,,,TBA,10/27-10/27,MCMED 504,Active
,,,,,,,M,10:05 AM-11:25 AM,,,,,TBA,10/27-10/27,MCMED 504,Active
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,10/28-10/28,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,10/29-10/29,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,10/29-10/29,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,10/29-10/29,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,10/30-10/30,MCMED 504,Active
,,,,,,,F,12:35 PM-02:25 PM,,,,,TBA,10/31-10/31,MCMED 504,Active
18086,INDS,112,002,Small Group Teaching,0.000,"Respiration.",,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 201,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 202,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 203,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 204,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 205,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 220,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 210/11,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 221,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/02-10/02,MCMED 208/9,Registration Not Required
,,,,,,,R,12:35 PM-03:55 PM,,,,,TBA,10/09-10/09,MCMED 210/11,Registration Not Required
,,,,,,,R,12:35 PM-03:55 PM,,,,,TBA,10/09-10/09,MCMED 208/9,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/10-10/10,MCMED 210/11,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/10-10/10,MCMED 208/9,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 201,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 204,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 205,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 210/11,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/14-10/14,MCMED 220,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,10/15-10/15,MCMED 202,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,10/15-10/15,MCMED 201,Registration Not Required
,,,,,,,W,12:35 PM-03:25 PM,,,,,TBA,10/15-10/15,MCMED 203,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 208/9,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 221,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 201,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 202,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 203,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 204,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 205,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 220,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/16-10/16,MCMED 210/11,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 221,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 220,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 210/11,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 205,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 202,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 203,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 204,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/17-10/17,MCMED 201,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/20-10/20,MCMED 221,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/20-10/20,MCMED 220,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/20-10/20,MCMED 1101,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 201,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 202,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 220,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 210/11,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 221,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 205,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 204,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,MCMED 203,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,HOSMER 301,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/21-10/21,HOSMER 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 221,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 205,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 204,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 220,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 201,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 210/11,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 208/9,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/21-10/21,MCMED 202,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 210/11,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 204,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 205,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 221,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 208/9,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 201,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 202,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 203,Registration Not Required
,,,,,,,R,08:35 AM-10:25 AM,,,,,TBA,10/23-10/23,MCMED 220,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 221,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 208/9,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 210/11,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 201,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 202,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 203,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 204,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 220,Registration Not Required
,,,,,,,R,12:35 PM-03:25 PM,,,,,TBA,10/23-10/23,MCMED 205,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 201,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 202,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 203,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 205,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 208/9,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 210/11,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 221,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 220,Registration Not Required
,,,,,,,F,12:35 PM-03:25 PM,,,,,TBA,10/24-10/24,MCMED 204,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 220,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 201,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 205,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 203,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 204,Registration Not Required
,,,,,,,M,12:35 PM-03:25 PM,,,,,TBA,10/27-10/27,MCMED 202,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 204,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 203,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 202,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 201,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 205,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 221,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 210/11,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,HOSMER 202,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,HOSMER 301,Registration Not Required
,,,,,,,T,08:35 AM-10:25 AM,,,,,TBA,10/28-10/28,MCMED 220,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 201,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 202,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 203,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 204,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 205,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 220,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 210/11,Registration Not Required
,,,,,,,T,12:35 PM-03:25 PM,,,,,TBA,10/28-10/28,MCMED 221,Registration Not Required
,,,,,,,T,12:35 PM-02:25 PM,,,,,TBA,10/28-10/28,MCMED 521,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 205,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 204,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 203,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 202,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 201,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 220,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 221,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 208/9,Registration Not Required
,,,,,,,R,08:25 AM-10:25 AM,,,,,TBA,10/30-10/30,MCMED 210/11,Registration Not Required
,,,,,,,F,12:25 PM-02:25 PM,,,,,TBA,10/31-10/31,MCMED 208/9,Registration Not Required
18179,INDS,112,003,Laboratory,0.000,"Respiration.",,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Registration Not Required
,,,,,,,M,12:35 PM-04:25 PM,,,,,TBA,10/06-10/06,SADB 2/49,Registration Not Required
,,,,,,,T,12:35 PM-02:25 PM,,,,,TBA,10/07-10/07,SADB 2/49,Registration Not Required
,,,,,,,W,12:35 PM-02:25 PM,,,,,TBA,10/08-10/08,SADB 2/49,Registration Not Required
,,,,,,,W,12:35 PM-02:25 PM,,,,,TBA,10/08-10/08,SADB 1/56,Registration Not Required
,,,,,,,R,12:35 PM-02:25 PM,,,,,TBA,10/09-10/09,SADB 1/56,Registration Not Required
18087,INDS,113,001,Lecture,8.000,"Circulation.",,TBA,240,0,0,0,TBA,08/25-12/14,TBA,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,11/03-11/03,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,11/03-11/03,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,11/03-11/03,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,11/04-11/04,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,11/04-11/04,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,11/04-11/04,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,11/05-11/05,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,11/05-11/05,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,11/05-11/05,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,11/06-11/06,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,11/06-11/06,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,11/06-11/06,MCMED 504,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,11/07-11/07,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,11/07-11/07,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,11/07-11/07,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,11/10-11/10,MCMED 504,Active
,,,,,,,M,09:35 AM-10:25 AM,,,,,TBA,11/10-11/10,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,11/10-11/10,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,11/11-11/11,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,11/11-11/11,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,11/11-11/11,MCMED 504,Active
,,,,,,,W,08:35 AM-10:25 AM,,,,,TBA,11/12-11/12,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,11/12-11/12,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,11/13-11/13,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,11/13-11/13,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,11/13-11/13,MCMED 504,Active
,,,,,,,F,08:35 AM-10:25 AM,,,,,TBA,11/14-11/14,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,11/14-11/14,MCMED 504,Active
,,,,,,,M,08:35 AM-10:25 AM,,,,,TBA,11/17-11/17,MCMED 504,Active
,,,,,,,M,10:35 AM-11:25 AM,,,,,TBA,11/17-11/17,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,11/18-11/18,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,11/19-11/19,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,11/19-11/19,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,11/19-11/19,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,11/20-11/20,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,11/21-11/21,MCMED 504,Active
,,,,,,,M,12:35 PM-03:55 PM,,,,,TBA,11/24-11/24,MCMED 504,Active
,,,,,,,T,08:35 AM-09:25 AM,,,,,TBA,11/25-11/25,MCMED 504,Active
,,,,,,,T,09:35 AM-10:25 AM,,,,,TBA,11/25-11/25,MCMED 504,Active
,,,,,,,T,10:35 AM-11:25 AM,,,,,TBA,11/25-11/25,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,11/26-11/26,MCMED 504,Active
,,,,,,,W,09:35 AM-11:25 AM,,,,,TBA,11/26-11/26,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,11/27-11/27,MCMED 504,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,11/27-11/27,MCMED 504,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,11/27-11/27,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,12/01-12/01,MCMED 504,Active
,,,,,,,M,09:35 AM-11:25 AM,,,,,TBA,12/01-12/01,MCMED 504,Active
,,,,,,,W,08:35 AM-09:25 AM,,,,,TBA,12/03-12/03,MCMED 504,Active
,,,,,,,W,09:35 AM-10:25 AM,,,,,TBA,12/03-12/03,MCMED 504,Active
,,,,,,,W,10:35 AM-11:25 AM,,,,,TBA,12/03-12/03,MCMED 504,Active
,,,,,,,R,08:35 AM-09:25 AM,,,,,TBA,12/04-12/04,SADB M-1,Active
,,,,,,,R,09:35 AM-10:25 AM,,,,,TBA,12/04-12/04,SADB M-1,Active
,,,,,,,R,10:35 AM-11:25 AM,,,,,TBA,12/04-12/04,SADB M-1,Active
,,,,,,,F,08:35 AM-09:25 AM,,,,,TBA,12/05-12/05,MCMED 504,Active
,,,,,,,F,09:35 AM-10:25 AM,,,,,TBA,12/05-12/05,MCMED 504,Active
,,,,,,,F,10:35 AM-11:25 AM,,,,,TBA,12/05-12/05,MCMED 504,Active
,,,,,,,M,08:35 AM-09:25 AM,,,,,TBA,12/08-12/08,MCMED 504,Active
